order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
1096,119,82,2024-04-12,3,106.99,320.97,Billetera virtual,Completada
1102,142,69,2024-04-12,4,787.04,3148.16,Tarjeta de crédito,Completada
2486,145,53,2024-04-12,4,317.15,1268.6,Tarjeta de crédito,Completada
351,313,119,2024-04-13,2,350.27,700.54,Tarjeta de crédito,Completada
2557,346,137,2024-04-13,3,245.63,736.89,Billetera virtual,Completada
2455,177,140,2024-04-13,2,580.95,1161.9,Tarjeta de crédito,Completada
702,58,67,2024-04-13,3,17.83,53.49,Tarjeta de crédito,Completada
762,446,47,2024-04-13,4,63.67,254.68,Tarjeta de crédito,Completada
2972,210,11,2024-04-13,2,221.91,443.82,Tarjeta de crédito,Completada
1508,253,94,2024-04-14,1,83.73,83.73,Tarjeta de crédito,Completada
2979,173,52,2024-04-14,2,83.1,166.2,Tarjeta de crédito,Completada
410,77,65,2024-04-14,1,88.86,88.86,Tarjeta de crédito,Completada
1541,2,12,2024-04-14,3,20.02,60.06,Tarjeta de débito,Completada
1634,261,121,2024-04-14,4,58.56,234.24,Billetera virtual,Completada
851,30,144,2024-04-14,1,46.23,46.23,Tarjeta de débito,Completada
1142,60,135,2024-04-14,2,167.67,335.34,Tarjeta de débito,Completada
539,297,108,2024-04-14,3,340.46,1021.38,Tarjeta de débito,Completada
1173,59,14,2024-04-14,3,84.17,252.51,Tarjeta de crédito,Completada
1637,208,87,2024-04-15,4,167.49,669.96,Tarjeta de débito,Completada
576,247,131,2024-04-15,1,114.24,114.24,Tarjeta de débito,Completada
2459,145,141,2024-04-16,2,608.51,1217.02,Transferencia,Completada
1434,125,16,2024-04-16,3,188.57,565.71,Tarjeta de débito,Completada
2567,318,50,2024-04-16,2,169.82,339.64,Tarjeta de crédito,Completada
574,79,129,2024-04-16,4,128.49,513.96,Transferencia,Completada
169,474,134,2024-04-16,3,24.19,72.57,Tarjeta de crédito,Completada
256,60,132,2024-04-16,2,139.77,279.54,Tarjeta de débito,Completada
518,475,39,2024-04-17,1,459.22,459.22,Tarjeta de débito,Completada
1069,105,89,2024-04-17,4,149.38,597.52,Tarjeta de crédito,Completada
2061,358,15,2024-04-17,2,75.43,150.86,Tarjeta de crédito,Completada
1165,315,8,2024-04-17,1,129.5,129.5,Tarjeta de débito,Completada
1814,30,26,2024-04-18,2,171.04,342.08,Tarjeta de crédito,Completada
1300,166,125,2024-04-18,1,116.4,116.4,Transferencia,Completada
2654,165,143,2024-04-19,4,248.99,995.96,Tarjeta de débito,Completada
361,250,53,2024-04-19,1,317.15,317.15,Billetera virtual,Completada
1357,105,70,2024-04-20,3,99.49,298.47,Tarjeta de crédito,Completada
2650,39,27,2024-04-20,1,53.58,53.58,Billetera virtual,Completada
473,175,85,2024-04-20,3,839.71,2519.13,Tarjeta de crédito,Completada
2022,456,88,2024-04-21,2,53.48,106.96,Tarjeta de débito,Completada
1688,427,61,2024-04-21,3,52.25,156.75,Billetera virtual,Completada
196,212,20,2024-04-21,1,110.57,110.57,Billetera virtual,Completada
1978,92,42,2024-04-21,2,136.43,272.86,Tarjeta de débito,Completada
902,56,1,2024-04-22,3,11.53,34.59,Tarjeta de débito,Completada
2240,71,14,2024-04-22,3,84.17,252.51,Tarjeta de débito,Completada
1400,432,7,2024-04-22,2,44.62,89.24,Tarjeta de débito,Completada
243,97,85,2024-04-22,3,839.71,2519.13,Transferencia,Completada
5,170,107,2024-04-22,3,241.46,724.38,Tarjeta de débito,Completada
1506,448,14,2024-04-23,3,84.17,252.51,Tarjeta de crédito,Completada
2739,442,109,2024-04-24,2,34.85,69.7,Tarjeta de crédito,Completada
1416,480,80,2024-04-24,1,79.9,79.9,Tarjeta de débito,Completada
1630,214,105,2024-04-25,2,61.73,123.46,Tarjeta de crédito,Completada
1203,289,80,2024-04-25,3,79.9,239.7,Tarjeta de crédito,Completada
2789,131,66,2024-04-25,3,256.07,768.21,Tarjeta de crédito,Completada
2058,59,7,2024-04-25,2,44.62,89.24,Tarjeta de débito,Completada
2903,346,86,2024-04-26,4,213.88,855.52,Tarjeta de débito,Completada
2055,234,123,2024-04-26,1,78.6,78.6,Tarjeta de crédito,Completada
711,322,42,2024-04-26,2,136.43,272.86,Transferencia,Cancelada
2612,8,49,2024-04-26,4,190.42,761.68,Tarjeta de débito,Completada
1158,283,64,2024-04-26,2,97.83,195.66,Tarjeta de crédito,Completada
942,218,110,2024-04-26,4,124.7,498.8,Transferencia,Completada
474,448,75,2024-04-26,2,142.36,284.72,Tarjeta de crédito,Completada
1767,10,32,2024-04-27,3,50.69,152.07,Billetera virtual,Completada
1063,41,24,2024-04-27,1,231.71,231.71,Billetera virtual,Completada
296,354,34,2024-04-27,3,218.05,654.15,Tarjeta de crédito,Completada
2978,236,93,2024-04-27,2,260.51,521.02,Billetera virtual,Completada
2228,212,65,2024-04-27,2,88.86,177.72,Transferencia,Completada
207,141,87,2024-04-27,2,167.49,334.98,Billetera virtual,Cancelada
155,241,13,2024-04-28,2,218.14,436.28,Billetera virtual,Completada
1045,76,145,2024-04-29,2,1036.09,2072.18,Billetera virtual,Completada
1905,434,10,2024-04-29,4,146.44,585.76,Billetera virtual,Completada
639,288,60,2024-04-29,1,176.61,176.61,Tarjeta de crédito,Completada
402,281,120,2024-04-30,2,206.18,412.36,Transferencia,Completada
1356,13,52,2024-04-30,4,83.1,332.4,Tarjeta de crédito,Completada
1296,86,22,2024-04-30,2,383.43,766.86,Billetera virtual,Completada
51,11,147,2024-04-30,4,907.87,3631.48,Tarjeta de crédito,Completada
523,460,49,2024-04-30,1,190.42,190.42,Tarjeta de débito,Completada
2561,285,22,2024-05-01,3,383.43,1150.29,Transferencia,Completada
2110,40,78,2024-05-01,4,273.68,1094.72,Tarjeta de débito,Completada
1937,199,117,2024-05-01,3,553.19,1659.57,Tarjeta de crédito,Completada
633,485,96,2024-05-02,2,89.93,179.86,Transferencia,Completada
1317,29,15,2024-05-02,3,75.43,226.29,Transferencia,Completada
1794,17,28,2024-05-02,3,170.65,511.95,Transferencia,Completada
443,360,3,2024-05-03,2,292.23,584.46,Tarjeta de crédito,Completada
2337,390,16,2024-05-03,2,188.57,377.14,Tarjeta de débito,Completada
232,259,16,2024-05-03,1,188.57,188.57,Tarjeta de crédito,Completada
2171,460,84,2024-05-03,1,114.71,114.71,Tarjeta de crédito,Completada
2934,266,148,2024-05-04,4,273.49,1093.96,Billetera virtual,Completada
2556,422,96,2024-05-04,1,89.93,89.93,Tarjeta de crédito,Completada
1239,268,53,2024-05-04,1,317.15,317.15,Billetera virtual,Completada
2086,178,99,2024-05-04,3,530.66,1591.98,Transferencia,Completada
1865,6,60,2024-05-05,1,176.61,176.61,Tarjeta de débito,Completada
2095,338,68,2024-05-05,2,109.08,218.16,Billetera virtual,Completada
1693,50,139,2024-05-05,4,75.42,301.68,Tarjeta de crédito,Completada
1025,129,135,2024-05-05,2,167.67,335.34,Tarjeta de débito,Completada
553,31,12,2024-05-06,2,20.02,40.04,Billetera virtual,Completada
2577,33,47,2024-05-06,3,63.67,191.01,Billetera virtual,Completada
2301,359,131,2024-05-06,2,114.24,228.48,Tarjeta de crédito,Completada
695,199,132,2024-05-06,2,139.77,279.54,Tarjeta de crédito,Completada
511,454,42,2024-05-06,4,136.43,545.72,Tarjeta de crédito,Completada
1786,323,146,2024-05-07,4,183.15,732.6,Tarjeta de crédito,Completada
607,308,134,2024-05-07,3,24.19,72.57,Tarjeta de crédito,Completada
808,62,101,2024-05-07,4,27.42,109.68,Tarjeta de débito,Completada
350,108,98,2024-05-07,1,265.91,265.91,Tarjeta de crédito,Completada
1949,54,100,2024-05-07,2,270.08,540.16,Transferencia,Completada
1569,361,65,2024-05-07,4,88.86,355.44,Transferencia,Completada
378,258,26,2024-05-08,4,171.04,684.16,Tarjeta de crédito,Completada
1985,100,39,2024-05-08,3,459.22,1377.66,Tarjeta de crédito,Completada
1601,175,108,2024-05-09,3,340.46,1021.38,Billetera virtual,Completada
2317,49,12,2024-05-09,1,20.02,20.02,Billetera virtual,Completada
2737,397,11,2024-05-09,3,221.91,665.73,Transferencia,Cancelada
2063,473,33,2024-05-09,4,193.34,773.36,Tarjeta de débito,Completada
1560,132,54,2024-05-09,4,159.61,638.44,Tarjeta de crédito,Completada
1805,290,33,2024-05-10,3,193.34,580.02,Billetera virtual,Completada
1751,441,62,2024-05-10,1,127.13,127.13,Billetera virtual,Completada
1093,55,48,2024-05-11,2,97.9,195.8,Transferencia,Completada
911,473,150,2024-05-11,2,63.38,126.76,Transferencia,Completada
1676,111,64,2024-05-11,3,97.83,293.49,Tarjeta de débito,Completada
699,127,109,2024-05-11,3,34.85,104.55,Tarjeta de crédito,Completada
2312,63,93,2024-05-11,1,260.51,260.51,Tarjeta de crédito,Completada
2619,391,125,2024-05-12,4,116.4,465.6,Billetera virtual,Completada
1778,187,34,2024-05-12,3,218.05,654.15,Billetera virtual,Completada
1749,170,63,2024-05-12,1,41.74,41.74,Tarjeta de crédito,Completada
409,392,90,2024-05-12,3,52.39,157.17,Tarjeta de crédito,Completada
2501,196,103,2024-05-13,2,535.68,1071.36,Tarjeta de crédito,Completada
270,454,14,2024-05-13,4,84.17,336.68,Tarjeta de débito,Completada
2842,16,143,2024-05-14,4,248.99,995.96,Billetera virtual,Completada
1283,413,50,2024-05-14,3,169.82,509.46,Tarjeta de crédito,Completada
1085,291,46,2024-05-14,3,458.9,1376.7,Tarjeta de débito,Completada
1755,490,21,2024-05-14,4,441.16,1764.64,Tarjeta de crédito,Completada
2168,441,40,2024-05-14,3,130.98,392.94,Billetera virtual,Completada
1244,243,19,2024-05-14,4,92.82,371.28,Tarjeta de débito,Completada
368,461,106,2024-05-14,3,923.88,2771.64,Tarjeta de crédito,Completada
1684,107,85,2024-05-14,3,839.71,2519.13,Tarjeta de crédito,Completada
1597,275,78,2024-05-15,2,273.68,547.36,Tarjeta de crédito,Completada
2820,112,103,2024-05-15,3,535.68,1607.04,Tarjeta de débito,Completada
527,266,128,2024-05-15,3,121.82,365.46,Billetera virtual,Completada
2788,485,37,2024-05-15,1,297.6,297.6,Tarjeta de débito,Cancelada
778,357,48,2024-05-16,2,97.9,195.8,Tarjeta de débito,Completada
1809,358,129,2024-05-16,3,128.49,385.47,Transferencia,Completada
2243,195,133,2024-05-16,3,713.32,2139.96,Tarjeta de crédito,Completada
2345,129,108,2024-05-16,4,340.46,1361.84,Tarjeta de crédito,Completada
2067,61,98,2024-05-16,4,265.91,1063.64,Transferencia,Cancelada
546,48,62,2024-05-17,4,127.13,508.52,Tarjeta de crédito,Completada
785,456,120,2024-05-17,1,206.18,206.18,Tarjeta de crédito,Cancelada
245,195,143,2024-05-17,4,248.99,995.96,Tarjeta de débito,Completada
689,24,137,2024-05-17,2,245.63,491.26,Transferencia,Completada
1329,258,148,2024-05-17,2,273.49,546.98,Tarjeta de débito,Completada
1631,190,28,2024-05-17,3,170.65,511.95,Billetera virtual,Completada
924,255,116,2024-05-17,4,112.36,449.44,Tarjeta de crédito,Completada
1969,172,19,2024-05-19,1,92.82,92.82,Tarjeta de débito,Completada
712,315,120,2024-05-19,3,206.18,618.54,Tarjeta de crédito,Completada
487,174,27,2024-05-19,3,53.58,160.74,Billetera virtual,Completada
489,342,73,2024-05-20,4,62.82,251.28,Tarjeta de débito,Completada
789,250,17,2024-05-20,2,111.6,223.2,Tarjeta de débito,Completada
1706,402,134,2024-05-21,2,24.19,48.38,Tarjeta de crédito,Completada
679,417,146,2024-05-22,3,183.15,549.45,Tarjeta de débito,Completada
156,181,26,2024-05-22,1,171.04,171.04,Tarjeta de débito,Completada
455,350,6,2024-05-22,2,134.96,269.92,Tarjeta de crédito,Completada
629,448,147,2024-05-22,2,907.87,1815.74,Tarjeta de débito,Completada
2683,354,111,2024-05-22,3,312.56,937.68,Transferencia,Completada
2635,478,141,2024-05-23,3,608.51,1825.53,Tarjeta de crédito,Completada
1640,327,44,2024-05-23,2,85.25,170.5,Tarjeta de crédito,Completada
2826,43,139,2024-05-23,4,75.42,301.68,Billetera virtual,Completada
250,27,26,2024-05-23,2,171.04,342.08,Tarjeta de crédito,Completada
2210,5,15,2024-05-24,3,75.43,226.29,Tarjeta de crédito,Completada
395,142,12,2024-05-24,4,20.02,80.08,Billetera virtual,Completada
2237,90,74,2024-05-24,1,650.9,650.9,Tarjeta de débito,Completada
125,217,135,2024-05-25,1,167.67,167.67,Billetera virtual,Completada
989,473,32,2024-05-25,1,50.69,50.69,Tarjeta de débito,Completada
947,2,127,2024-05-25,3,354.42,1063.26,Tarjeta de débito,Completada
2401,424,34,2024-05-26,1,218.05,218.05,Tarjeta de débito,Completada
2720,78,46,2024-05-26,4,458.9,1835.6,Tarjeta de crédito,Completada
802,31,17,2024-05-26,2,111.6,223.2,Tarjeta de débito,Completada
1810,163,95,2024-05-26,2,127.07,254.14,Tarjeta de débito,Completada
1343,441,144,2024-05-26,3,46.23,138.69,Tarjeta de crédito,Completada
85,73,123,2024-05-27,4,78.6,314.4,Tarjeta de crédito,Completada
2553,114,32,2024-05-27,1,50.69,50.69,Tarjeta de crédito,Completada
844,84,27,2024-05-27,3,53.58,160.74,Tarjeta de débito,Completada
1337,276,72,2024-05-28,4,91.98,367.92,Tarjeta de crédito,Completada
2103,173,120,2024-05-28,4,206.18,824.72,Tarjeta de crédito,Cancelada
1501,249,61,2024-05-28,4,52.25,209.0,Tarjeta de débito,Completada
1199,403,105,2024-05-28,1,61.73,61.73,Transferencia,Completada
436,215,124,2024-05-29,4,37.77,151.08,Tarjeta de crédito,Completada
1952,106,92,2024-05-29,3,96.79,290.37,Tarjeta de crédito,Completada
2231,159,55,2024-05-30,2,844.98,1689.96,Tarjeta de débito,Completada
2551,397,5,2024-05-30,3,320.02,960.06,Tarjeta de débito,Completada
1412,290,134,2024-05-30,1,24.19,24.19,Tarjeta de crédito,Completada
1571,144,127,2024-05-31,1,354.42,354.42,Billetera virtual,Completada
2784,50,144,2024-05-31,1,46.23,46.23,Tarjeta de débito,Completada
1170,240,135,2024-05-31,1,167.67,167.67,Billetera virtual,Completada
1897,429,23,2024-05-31,3,824.07,2472.21,Tarjeta de crédito,Completada
1770,414,129,2024-06-01,3,128.49,385.47,Tarjeta de crédito,Completada
2235,59,49,2024-06-01,1,190.42,190.42,Tarjeta de crédito,Completada
2986,247,13,2024-06-01,3,218.14,654.42,Tarjeta de débito,Completada
993,236,71,2024-06-01,4,98.46,393.84,Tarjeta de débito,Completada
102,252,79,2024-06-01,2,409.24,818.48,Transferencia,Cancelada
310,464,58,2024-06-02,3,112.95,338.85,Tarjeta de débito,Completada
2944,80,143,2024-06-02,3,248.99,746.97,Tarjeta de crédito,Completada
2075,108,122,2024-06-02,4,140.01,560.04,Billetera virtual,Completada
2629,266,54,2024-06-03,4,159.61,638.44,Tarjeta de crédito,Completada
1723,85,75,2024-06-03,3,142.36,427.08,Tarjeta de débito,Completada
2227,275,148,2024-06-03,1,273.49,273.49,Billetera virtual,Completada
2116,117,93,2024-06-03,3,260.51,781.53,Tarjeta de débito,Completada
1327,387,142,2024-06-03,4,641.1,2564.4,Tarjeta de crédito,Completada
1311,479,34,2024-06-03,2,218.05,436.1,Tarjeta de crédito,Cancelada
2310,262,14,2024-06-04,2,84.17,168.34,Tarjeta de débito,Cancelada
1602,492,55,2024-06-04,1,844.98,844.98,Tarjeta de débito,Completada
1209,189,124,2024-06-04,1,37.77,37.77,Tarjeta de crédito,Completada
2815,330,137,2024-06-05,3,245.63,736.89,Tarjeta de crédito,Completada
1812,382,81,2024-06-05,2,1144.0,2288.0,Tarjeta de crédito,Completada
2445,106,143,2024-06-05,2,248.99,497.98,Tarjeta de crédito,Completada
131,223,14,2024-06-05,4,84.17,336.68,Transferencia,Completada
2937,197,52,2024-06-05,1,83.1,83.1,Tarjeta de débito,Completada
2935,476,91,2024-06-05,2,1005.99,2011.98,Tarjeta de débito,Completada
2393,277,95,2024-06-06,4,127.07,508.28,Tarjeta de crédito,Completada
2202,284,60,2024-06-06,3,176.61,529.83,Tarjeta de crédito,Completada
583,279,138,2024-06-06,3,10.96,32.88,Tarjeta de crédito,Completada
149,354,132,2024-06-07,1,139.77,139.77,Tarjeta de débito,Completada
990,32,73,2024-06-08,2,62.82,125.64,Tarjeta de crédito,Completada
1980,248,10,2024-06-08,2,146.44,292.88,Tarjeta de crédito,Completada
2468,338,55,2024-06-08,4,844.98,3379.92,Tarjeta de débito,Completada
4,496,48,2024-06-08,4,97.9,391.6,Tarjeta de crédito,Completada
1566,297,105,2024-06-08,3,61.73,185.19,Tarjeta de crédito,Completada
1657,138,119,2024-06-09,4,350.27,1401.08,Tarjeta de débito,Completada
2928,82,129,2024-06-09,1,128.49,128.49,Tarjeta de débito,Completada
6,264,42,2024-06-09,4,136.43,545.72,Tarjeta de crédito,Completada
1492,451,57,2024-06-09,3,34.93,104.79,Tarjeta de crédito,Completada
77,138,127,2024-06-09,1,354.42,354.42,Transferencia,Completada
20,386,38,2024-06-09,4,93.08,372.32,Tarjeta de crédito,Completada
1320,498,109,2024-06-09,2,34.85,69.7,Tarjeta de débito,Completada
161,430,141,2024-06-10,3,608.51,1825.53,Tarjeta de débito,Completada
2217,122,54,2024-06-10,4,159.61,638.44,Tarjeta de débito,Completada
1396,2,9,2024-06-10,3,280.94,842.82,Tarjeta de crédito,Completada
1425,480,50,2024-06-10,4,169.82,679.28,Tarjeta de crédito,Completada
2424,148,147,2024-06-10,3,907.87,2723.61,Tarjeta de débito,Completada
2545,9,12,2024-06-11,4,20.02,80.08,Tarjeta de débito,Completada
2725,469,68,2024-06-11,4,109.08,436.32,Tarjeta de crédito,Completada
2752,397,150,2024-06-11,4,63.38,253.52,Tarjeta de débito,Completada
228,187,115,2024-06-11,2,384.44,768.88,Tarjeta de crédito,Completada
1366,191,50,2024-06-11,4,169.82,679.28,Tarjeta de débito,Completada
1367,355,84,2024-06-11,2,114.71,229.42,Tarjeta de crédito,Completada
769,127,24,2024-06-11,2,231.71,463.42,Tarjeta de crédito,Completada
428,291,109,2024-06-11,4,34.85,139.4,Tarjeta de crédito,Completada
2265,425,7,2024-06-12,1,44.62,44.62,Transferencia,Completada
1057,266,79,2024-06-13,3,409.24,1227.72,Tarjeta de crédito,Completada
1146,400,32,2024-06-13,2,50.69,101.38,Transferencia,Completada
1518,399,67,2024-06-14,4,17.83,71.32,Billetera virtual,Completada
2384,338,19,2024-06-17,1,92.82,92.82,Tarjeta de crédito,Cancelada
2088,427,94,2024-06-17,1,83.73,83.73,Tarjeta de crédito,Completada
2193,155,138,2024-06-17,3,10.96,32.88,Tarjeta de débito,Completada
1051,225,6,2024-06-17,4,134.96,539.84,Tarjeta de débito,Completada
106,125,7,2024-06-18,4,44.62,178.48,Tarjeta de débito,Completada
892,448,102,2024-06-18,3,275.73,827.19,Tarjeta de débito,Completada
1652,391,73,2024-06-19,1,62.82,62.82,Billetera virtual,Completada
1097,281,71,2024-06-19,1,98.46,98.46,Transferencia,Completada
497,311,120,2024-06-19,3,206.18,618.54,Tarjeta de crédito,Completada
1546,487,56,2024-06-20,2,1008.65,2017.3,Tarjeta de débito,Completada
1580,429,38,2024-06-20,4,93.08,372.32,Tarjeta de crédito,Completada
342,407,117,2024-06-20,2,553.19,1106.38,Transferencia,Completada
1472,361,150,2024-06-21,4,63.38,253.52,Tarjeta de débito,Completada
2628,235,106,2024-06-21,4,923.88,3695.52,Billetera virtual,Completada
1189,317,139,2024-06-21,3,75.42,226.26,Tarjeta de crédito,Completada
370,181,69,2024-06-21,1,787.04,787.04,Billetera virtual,Completada
726,14,118,2024-06-22,1,34.12,34.12,Billetera virtual,Completada
1256,361,139,2024-06-22,4,75.42,301.68,Tarjeta de débito,Cancelada
1252,121,84,2024-06-22,1,114.71,114.71,Tarjeta de crédito,Completada
1668,277,33,2024-06-22,3,193.34,580.02,Transferencia,Completada
2047,191,58,2024-06-23,3,112.95,338.85,Transferencia,Completada
23,430,129,2024-06-23,1,128.49,128.49,Billetera virtual,Completada
2733,141,96,2024-06-23,1,89.93,89.93,Billetera virtual,Completada
427,159,68,2024-06-23,1,109.08,109.08,Tarjeta de crédito,Completada
1214,208,111,2024-06-24,3,312.56,937.68,Tarjeta de débito,Completada
2283,432,67,2024-06-24,4,17.83,71.32,Tarjeta de crédito,Completada
1680,402,79,2024-06-24,1,409.24,409.24,Tarjeta de crédito,Completada
856,268,113,2024-06-24,2,261.05,522.1,Tarjeta de débito,Completada
2657,252,1,2024-06-24,4,11.53,46.12,Transferencia,Cancelada
1690,360,77,2024-06-25,1,36.9,36.9,Billetera virtual,Completada
1669,182,122,2024-06-25,1,140.01,140.01,Tarjeta de débito,Completada
2827,408,4,2024-06-25,2,87.74,175.48,Tarjeta de crédito,Completada
290,180,93,2024-06-25,3,260.51,781.53,Tarjeta de crédito,Completada
1742,325,65,2024-06-25,3,88.86,266.58,Tarjeta de débito,Completada
644,28,80,2024-06-25,3,79.9,239.7,Tarjeta de débito,Completada
645,43,68,2024-06-26,4,109.08,436.32,Billetera virtual,Completada
2742,301,26,2024-06-26,4,171.04,684.16,Tarjeta de crédito,Completada
775,250,120,2024-06-26,3,206.18,618.54,Transferencia,Completada
1270,25,25,2024-06-27,3,76.75,230.25,Tarjeta de crédito,Completada
76,439,110,2024-06-27,4,124.7,498.8,Tarjeta de débito,Completada
1018,422,28,2024-06-27,3,170.65,511.95,Tarjeta de crédito,Completada
317,242,62,2024-06-27,4,127.13,508.52,Billetera virtual,Completada
580,245,123,2024-06-27,3,78.6,235.8,Transferencia,Completada
48,479,117,2024-06-27,2,553.19,1106.38,Tarjeta de débito,Cancelada
100,307,142,2024-06-28,3,641.1,1923.3,Tarjeta de crédito,Completada
1191,323,10,2024-06-29,3,146.44,439.32,Tarjeta de débito,Completada
